row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
1548,827.490451410601,11.781748351648353,,,,,,,,42.11999999999776,306.77399999999125,96.74399999999676,445.38600000000235,56.02800000000542,141.9839999999994,64.42799999999534,51.94800000000512,80.64000000000007,80.17200000000165,145.08600000000513,9601.554000000071,11341.332000000082,8967.155999999948,15634.64399999986,15294.318000000127,319.46399999999727,10994.412000000118,13294.82400000023,15476.673000000137,0,15015.830999999986,435.97800000000075,324.2639999999989,359.60099999999966,20613.444000000232,13427.891999999934,591.4049999999934,22248.332999999664,12194.699999999726,447.92399999999844,0,0,34419.7259999997,10187.654999999952,26758.248000000265,34293.6180000008,670.5119999999977,11904.119999999984,0,184.500000000007,513.0929999999904,8877.447000000142,39146.66700000038,27095.190000001086,482.5920000000008,29330.58300000049,0,419.5200000000105,483.8039999999918,129.13200000000262,845.9070000000014,297.5070000000005,285.16800000000046,199.997999999996,283.043999999999,10688.945999999965,18764.036999999807,13916.1299999999,23604.824999999822,275.06099999999367,811.0530000000244,545.8319999999824,391.0679999999967,42.83400000000334,120.02099999999345,174.87900000000528,23396.47199999998,23122.497000000185,28291.193999999814,9331.64100000005,43133.00099999941,9957.357000000266,291.287999999999,11548.332000000097,333.6600000000079,0,42976.580999999765,16981.083000000086,16516.596000000183,13667.177999999953,68.58599999999907,7918.712999999972,11093.513999999912,62.29199999999791,9710.544000000018,762.8579999999936,28337.351999999973,867.2520000000093,27976.850999999413,72.65700000000717,39935.715000000404,29725.652999999307,39318.96599999983,868.8869999999926,38534.508000000205,481.84799999999996,
1549,383.3158008522714,13.076888764044947,,,,,,,,108.27900000000169,69.34500000000978,133.90800000000206,109.36499999999852,59.33999999999919,100.03499999999468,180.64200000001748,96.28800000000751,95.74800000000292,81.4199999999989,96.17399999999489,4777.4699999999675,8000.801999999972,9565.311000000118,7373.328000000031,11936.007000000123,455.1720000000007,7528.932000000036,12647.481000000123,7160.819999999976,933.6509999999653,11263.443000000003,0,1121.1660000000022,198.7950000000003,11327.53200000009,9730.131000000049,0,14231.873999999636,9047.364000000085,468.5339999999984,279.37799999999913,1099.0710000000088,18572.0189999999,7459.998000000025,24679.235999999975,26292.327000000052,0,8119.4910000001355,0,77.95199999999738,1490.789999999995,7188.558000000001,22975.956000000115,24849.647999999743,509.4899999999957,24836.89500000007,0,804.8639999999946,298.31999999999647,710.5320000000214,791.7749999999933,525.2490000000068,0,44.543999999998505,649.9799999999912,8243.201999999957,19703.147999999735,9182.160000000118,19475.04899999978,187.27200000000096,637.5360000000226,819.7380000000016,208.69199999999196,173.30399999999418,100.48800000000305,109.91699999999962,21618.072000000036,11949.76799999997,22844.66700000002,8910.347999999994,37346.831999999675,11081.124000000007,508.1129999999957,13923.419999999976,0,852.7620000000013,35036.661000000044,15256.814999999708,13784.586000000298,10932.113999999925,63.335999999997874,7575.2190000000255,10018.431,115.90499999999926,9351.51600000003,374.8320000000025,20045.480999999847,216.11100000000462,26556.00599999951,156.13199999999614,39959.56799999962,30774.104999999807,33622.39500000005,0,38630.63399999997,221.18400000000292,
1550,627.5496082530047,15.421514893617017,,,,,,,,0,159.73800000000486,0,386.32500000000005,46.28399999999844,120.26699999999836,227.1570000000073,83.18699999999558,58.968000000005816,106.3530000000035,81.081000000008,11789.645999999932,21377.423999999926,24157.658999999985,17029.458000000068,26715.410999999967,240.82499999999294,18159.545999999915,3256.7999999999893,21021.860999999593,150.93600000000464,26589.24000000005,722.6759999999813,199.7520000000064,108.86399999999472,27028.064999999955,17441.319000000043,83.14499999999887,51370.25999999995,15579.609000000146,153.92399999999319,178.40700000000356,61.42499999999673,63668.7899999998,15302.241000000035,59149.59600000028,78813.06599999983,286.84799999999143,16940.181000000066,480.5729999999959,174.90599999999654,206.40000000000018,13856.805000000084,90723.50700000016,60373.38900000026,267.894000000014,64182.669000000045,121.23300000001171,141.03599999999807,368.28899999999373,85.64400000000845,524.6369999999955,209.22299999999154,239.60999999999748,167.40000000000555,156.7890000000079,21034.292999999972,50751.81599999972,16870.049999999974,19358.1569999996,324.21600000000217,722.7059999999991,168.81000000000518,386.40599999999745,40.716000000004016,279.552000000005,234.9900000000007,48771.77100000017,29629.920000000024,62420.5680000001,18103.155000000042,92414.55599999984,26902.956000000093,136.20599999999814,33033.80699999984,141.28800000000453,411.68099999999833,93278.33400000031,39602.71199999988,35402.898000000205,27069.2460000001,56.92499999999923,13269.404999999888,14913.647999999965,112.8000000000001,17922.867000000013,0,63760.49099999977,316.7010000000005,28252.607999999644,140.45399999999609,80048.84700000049,73296.90300000006,85499.43,974.9160000000095,96153.59699999938,202.40400000000886,
1551,461.2637022223266,8.779444938271602,,,,,,,,36.980999999998865,137.06159999999736,47.506500000000074,90.5924999999943,50.83799999999982,52.80480000000168,48.47940000000321,46.88249999999705,40.57679999999692,118.54079999999321,62.3844000000031,4128.081000000007,20257.289699999994,23202.456000000104,4662.028799999957,33447.52260000002,0,23531.854799999775,32498.92230000047,64772.807999999866,1114.9571999999805,34769.741100000116,895.0599000000094,308.23920000000055,0,33130.37340000005,22290.035100000077,1479.2159999999772,23356.76309999982,27654.317100000026,449.690400000001,0,0,104491.75020000004,13032.601500000135,68013.33329999997,69605.07059999945,988.9844999999941,17586.898500000025,0,857.8595999999911,0,24912.797100000098,135692.83140000017,72046.32720000003,0,24753.529500000477,823.6799999999923,0,0,358.9661999999955,0,0,800.5409999999952,189.86009999999752,0,9745.954199999996,42004.82970000026,24404.388000000068,69762.68729999998,1678.083599999991,0,0,1073.6459999999956,42.83400000000334,92.51549999999781,104.90850000000154,60754.39619999999,15386.741100000016,80761.06139999998,10328.129699999969,140006.38889999993,24855.099600000005,807.7356000000038,38852.52960000002,557.1989999999921,0,114411.00449999995,51633.393900000025,20702.202299999823,49216.590899999916,44.38649999999807,25196.998199999958,18948.138300000155,38.1149999999991,19621.565700000065,0,34771.97280000011,1307.5535999999668,107060.08649999903,88.74450000000218,159184.67579999985,124892.4041999997,146526.40619999953,533.5524000000128,152473.25910000026,1498.5680999999354,
1552,785.4802368611001,12.017142222222226,,,,,,,,36.462000000002845,56.7239999999981,79.9920000000035,50.26800000000392,0,50.54399999999731,46.631999999998435,121.17600000000249,40.70999999999945,51.947999999997236,86.30400000001032,6729.549000000019,14866.058999999852,11727.27900000004,12215.81400000001,16249.641000000147,541.3559999999982,14579.939999999977,19954.568999999887,15707.391000000238,0,15143.121000000028,516.3749999999956,285.3899999999951,428.6880000000151,23389.63500000001,3982.5390000000684,0,18994.649999999958,20514.314999999857,0,482.2739999999983,489.1439999999983,26562.468000000266,12098.555999999979,22262.166000001063,29130.944999999418,0,6930.680999999913,708.8070000000012,487.00800000000135,552.824999999985,11289.92700000007,39627.1769999994,26354.844000000954,207.47400000000732,30350.058000000106,1283.511000000011,862.4999999999883,0,949.5749999999721,541.7280000000037,205.4850000000015,220.44300000000067,194.2710000000062,1071.344999999994,10272.951000000117,7514.858999999715,15708.699000000093,21942.705000000085,466.62300000000573,1212.3540000000075,367.42800000000057,592.1640000000016,235.75199999999631,79.34399999999734,77.76299999999894,24208.7219999999,14710.886999999622,25287.88499999993,19679.325000000124,29656.554000000076,9738.64499999988,766.6919999999973,14501.651999999829,238.55400000000037,698.138999999994,30363.737999999554,6763.320000000452,5453.727000000363,4160.456999999955,106.37100000000166,5486.637000000001,3348.5190000000825,43.15199999999855,1191.0929999999894,1521.1440000000105,11236.235999999826,463.3980000000007,7731.13800000002,94.76999999999495,14186.967000000643,6762.857999999825,16533.56700000101,0,16107.227999999457,345.6119999999932,
1553,785.4807171982741,11.199703092783508,,,,,,,,36.22499999999951,91.98900000000411,41.39999999999944,75.16799999999748,44.92799999999761,50.024999999999324,58.764000000004586,104.6399999999943,87.34799999999707,37.90799999999798,45.62999999999757,18283.194000000094,12820.814999999913,26057.50500000049,20441.3639999999,27598.505999999874,2340.6479999999247,25282.82399999998,18611.46899999991,13643.679000000353,3722.433000000023,24829.878000000142,4955.313000000023,2778.707999999983,1318.752000000009,11277.110999999928,9790.427999999874,3190.5210000000225,15337.709999999632,11332.73999999998,2410.218000000004,4685.243999999965,3540.795000000005,35628.92700000013,19145.71500000009,24442.48800000054,35235.24299999932,952.1819999999966,18137.988,1306.5630000000021,83.4750000000013,3503.5619999999817,25017.09000000017,27150.993000000977,26405.22000000052,4818.660000000012,25639.536000000266,4333.8600000000515,3903.1650000000022,2442.1649999999836,52.784999999999286,2097.480000000036,111.49200000000076,148.9530000000032,90.69899999999191,180.33599999998984,34153.82100000017,16598.823000000244,30965.985000000073,18562.53299999989,156.37500000000193,4185.783000000041,2622.299999999963,256.3770000000004,73.87199999999794,60.55199999999797,58.994999999999195,16847.519999999673,14644.410000000278,22476.579000000387,17122.359000000524,35460.1559999993,33164.19899999973,401.70300000000066,6592.452000000114,219.67800000000142,4480.038000000007,30246.63600000019,18242.852999999985,34037.42099999971,9595.464000000442,53.00099999999718,7591.169999999983,9988.646999999995,58.26600000000575,8183.510999999989,4766.012999999919,24557.922000000308,666.2159999999785,65780.98499999971,56.510999999997,37575.882000000944,30917.43000000038,39229.86299999945,807.2550000000041,40551.6870000007,1095.1079999999995,
1554,827.4904476431119,12.338616304347827,,,,,,,,48.7889999999974,51.7499999999993,50.19300000000495,78.58800000000613,42.80400000000512,122.8740000000007,85.25999999999713,54.72000000000037,0,42.80399999999857,66.33899999999647,4912.611000000084,6516.2160000000695,5982.795000000033,7082.44799999996,7937.852999999894,213.7290000000006,6530.315999999965,9412.523999999987,9428.255999999961,328.6799999999937,6196.034999999998,718.9799999999902,141.83099999999877,284.5440000000019,6682.190999999984,5744.511000000016,130.28999999999425,26500.39800000077,11328.834000000086,113.88299999999369,225.34499999999568,0,17259.012000000235,8443.112999999965,12104.253000000208,18961.48500000011,730.7580000000044,4311.194999999963,747.7109999999936,234.95399999999918,457.54199999999844,5730.26099999996,23915.061000000176,17904.38399999988,300.9059999999989,13496.08799999977,612.8039999999978,642.3959999999961,266.95200000000455,193.12200000000058,404.83800000001224,172.2240000000031,711.6299999999927,172.19699999999835,792.0329999999939,8179.712999999937,10958.637000000035,9529.487999999978,14878.364999999818,612.8639999999803,243.19799999999915,0,813.806999999993,64.93499999999653,51.50399999999827,61.77600000000609,12752.573999999735,18026.795999999988,14232.303000000078,11132.601000000039,23838.539999999422,6339.767999999841,574.2089999999951,8322.510000000055,218.69399999999496,0,33804.40199999986,12563.72400000035,6598.56599999995,6392.9610000000175,129.16800000000123,3865.775999999997,4925.022000000032,72.50400000000049,5630.9880000000185,0,16362.537000000073,991.524000000006,14986.140000000258,121.54800000000284,26642.94600000042,19128.827999999587,24401.016000000924,793.1520000000239,24844.66800000141,242.54999999999615,
1555,827.4902015556034,11.543676923076918,,,,,,,,57.56400000000568,48.02399999999839,41.41199999999861,113.2800000000001,62.29199999999791,67.39200000000665,155.7419999999931,114.95700000000178,60.029999999999184,45.62999999999757,78.62399999999582,6599.772000000147,14139.794999999947,11087.267999999958,10108.49700000002,15498.02099999995,406.2960000000028,8639.429999999797,14306.96100000006,2770.6710000000476,835.3050000000036,15220.12199999995,925.1490000000086,249.78000000000625,194.57999999999737,11188.541999999969,12142.890000000025,184.9199999999975,2826.9719999998724,15783.425999999845,811.9410000000039,303.653999999999,364.10999999999876,30658.061999999692,11834.621999999958,26132.82,8098.64699999971,698.138999999994,12290.297999999888,538.3320000000148,0,517.9979999999982,12585.279000000111,9409.152000000626,6057.279000000104,450.072000000003,8977.497000000021,479.9009999999911,875.2379999999969,584.549999999999,167.8500000000005,2008.103999999993,242.66700000000037,0,351.134999999997,465.9300000000012,13997.04599999998,17164.98900000016,15306.16799999998,28846.409999999923,262.57799999999247,2264.9249999999874,876.6119999999969,0,65.07600000000778,0,234.44100000000037,28158.3239999995,14100.591000000113,2824.9440000000486,8675.33700000003,10899.254999999855,15880.84799999994,381.47999999999877,19014.597000000012,337.643999999996,832.1820000000141,7813.0679999998065,3234.7740000000686,8367.795000000022,2348.64599999998,206.9999999999972,4228.950000000029,4975.2989999999845,46.28399999999844,3782.207999999928,783.1799999999973,17276.256000000194,0,5665.958999999832,0,8075.952000000018,3501.869999999986,9957.908999999838,999.870000000007,6980.43600000018,709.9199999999986,
1556,761.4827395553101,9.989522765957446,,,,,,,,43.34999999999756,49.46399999999983,106.83599999999642,52.96500000000126,44.42459999999663,77.403300000005,39.911400000001755,42.78539999999911,0,0,222.64500000000228,8340.829200000033,8906.325000000086,5711.106000000144,9032.966400000005,16718.90669999996,372.1914000000049,12325.240800000007,12302.881199999934,18698.71800000006,876.0455999999859,15704.173199999937,791.7749999999933,353.1179999999988,273.1872000000081,7510.893000000017,6527.7066000000905,850.0200000000013,18649.685700000075,13450.612799999975,310.74030000000647,215.71799999999925,795.1910999999818,26694.867599999845,9954.599699999982,24496.622099999764,9264.485999999768,871.2279000000008,2823.233999999932,565.9469999999951,240.97500000000727,550.252200000004,8184.1857000000655,39918.44730000013,23059.53990000028,557.843999999998,28289.85449999999,663.6419999999977,682.9919999999942,1117.4271000000106,185.4360000000081,1612.4207999999724,193.86090000000206,252.2640000000004,68.90400000000824,359.9934000000105,12705.775500000043,22311.449099999998,7412.450999999946,14810.681400000018,858.6630000000043,767.7846000000224,705.023999999994,465.98939999999067,56.47319999999443,173.1239999999994,40.014000000003946,6577.590000000051,7468.136400000447,20188.649399999864,4892.004000000068,40812.54479999974,10361.254199999941,350.89170000000263,12898.303200000058,949.8540000000005,577.3320000000108,44171.35410000066,22636.330500000295,16238.558999999734,11040.193500000034,114.390000000006,8663.64270000003,9498.340200000004,56.51099999999923,5852.557199999915,964.2254999999942,30730.056000000244,625.9679999999914,31343.11320000054,0,38891.64720000004,36402.98040000067,42050.04989999991,814.3740000000014,39457.88729999956,5560.610100000023,
1557,761.4824368948684,10.122071111111111,,,,,,,,0,40.71599999999863,106.83599999999642,62.400000000000055,40.36499999999785,59.159999999998014,0,0,38.25899999999797,0,222.64500000000228,4159.154999999972,8906.325000000086,5711.106000000144,5178.431999999992,8003.100000000094,511.6320000000034,6919.08300000017,7863.40199999978,7286.321999999765,0,5718.5099999998465,1632.6300000000233,455.1720000000007,184.68000000000126,7510.893000000017,6213.437999999972,633.4139999999977,12608.29200000037,2653.322999999968,497.25000000000176,223.47300000000035,531.5220000000161,21278.343000000317,2246.022000000027,14944.998000000258,19283.68500000012,537.4320000000009,2066.0970000000034,807.9119999999972,88.38899999999879,370.8180000000049,6516.122999999999,21477.16800000003,20239.74000000021,1069.3800000000017,17171.840999999546,663.6419999999977,1347.5940000000114,646.8839999999891,185.4360000000081,712.7280000000048,122.40900000000391,252.2640000000004,124.01999999999745,153.41699999999338,8196.431999999953,10749.314999999984,7963.424999999945,13048.218000000026,247.93199999999237,1078.589999999996,2194.9710000000036,186.40500000000094,48.02399999999839,173.1239999999994,123.20100000000346,10670.313000000071,6839.309999999836,18738.926999999938,7029.783000000027,24804.84900000006,10689.171000000068,143.45099999999806,7586.558999999943,1410.774000000012,0,15548.978999999756,11625.851999999692,9725.448000000022,7552.536000000018,48.7889999999974,3818.8049999999694,6961.242000000008,56.51099999999923,1915.3440000000148,661.4511000000002,16789.43699999998,625.9679999999914,15238.77899999989,0,21232.52099999984,16416.680999999957,22709.082000000024,814.3740000000014,26311.662000000062,983.4689999999785,
1558,1050.5461975351727,2.0787398734177214,,,,,,,,0,0,0,0,0,78.22050000000075,0,41.947499999998946,0,0,0,2675.4902999999917,5636.478300000006,5117.766599999991,4880.615100000005,6679.2920999999915,0,3549.024599999992,4736.450400000019,5231.058300000041,126.78599999999959,6330.575100000002,0,40.013999999999385,0,5310.404400000009,4647.557999999995,86.6150999999997,6172.642199999989,6820.757700000007,50.2788000000017,54.275400000000175,63.51600000000014,13733.58809999995,5182.073100000004,7317.303600000025,16148.853299999948,172.36800000000116,4111.422900000001,384.8310000000002,147.43529999999936,175.67999999999984,3596.091900000005,20977.23539999998,9676.334400000003,106.2189000000002,8730.365400000046,0,0,200.81519999999904,156.4920000000012,49.84169999999993,128.6309999999996,158.38170000000042,180.97350000000088,0,4448.026499999991,7942.939199999999,5873.045999999969,6720.308699999963,136.45199999999957,200.1618000000007,83.22749999999951,171.93749999999898,0,98.60940000000068,170.86139999999946,3772.8611999999403,6771.979199999981,8108.4380999999385,3747.9407999999994,22404.183300000062,5760.350700000022,201.62520000000092,6643.673099999996,186.016500000001,132.58860000000135,13954.364700000024,6226.366499999988,4577.34720000002,936.5112000000432,0,4682.766900000009,2459.4899999999852,0,4721.748900000003,314.18400000000196,6452.617800000069,254.3565000000002,9339.731700000038,50.01359999999927,17179.274099999988,19405.9077,20388.413699999965,302.67599999999857,16430.830799999985,28405.19909999989,
1559,729.4926370822928,12.356065217391308,,,,,,,,36.252000000000244,87.0000000000047,58.56000000000005,75.86399999999745,52.6499999999972,81.0809999999957,143.54999999999959,71.60400000000706,55.57799999999597,42.455999999998575,56.861999999996975,3990.5490000000104,8008.547999999998,4553.723999999957,6033.783000000088,8140.319999999981,410.6879999999842,6548.688000000025,7099.235999999984,7092.395999999981,536.0610000000008,2814.6390000000483,622.3799999999916,300.1860000000091,66.33899999999647,6683.969999999984,6829.221000000051,298.8780000000005,4464.999000000261,2682.71999999977,355.86600000001255,105.89400000000164,391.58999999999867,12144.666000000172,6928.316999999994,5331.807000000092,14934.294000000087,1346.3940000000116,5126.555999999989,575.8200000000008,67.74299999999639,658.0080000000045,5394.438000000013,16102.587000000103,10845.686999999583,353.888999999997,12313.565999999706,653.9040000000043,0,0,308.75400000001247,681.504000000024,188.85599999999982,175.68000000000015,117.64800000000079,676.7789999999991,2935.9499999999903,9839.768999999862,2741.8170000000473,8650.424999999861,519.1680000000093,532.3500000000063,0,213.8400000000081,61.07399999999675,65.28600000000644,106.74299999999855,4512.599999999985,3481.71600000006,10679.22600000006,5344.464000000019,16279.337999999607,5314.001999999871,1105.8299999999936,6317.319000000045,0,1581.639000000007,19908.79199999992,9285.813000000253,4639.310999999696,5934.1500000000315,91.20000000000007,6918.245999999986,2763.359999999875,52.65000000000519,2742.750000000217,0,12206.135999999926,1232.7240000000074,11830.266000000243,86.3039999999971,15881.016000000272,14873.549999999677,14877.684000000565,1251.777000000005,21619.47600000045,98.48399999999668,
1560,583.4139610103234,12.306990721649488,,,,,,,,37.1700000000029,59.159999999998014,40.013999999994034,40.70999999999945,54.983999999998154,36.22499999999951,39.329999999999465,43.5420000000034,36.5040000000036,36.5699999999995,37.20599999999802,2719.2539999998553,5853.627000000037,8221.605,4155.611999999958,8816.486999999936,3136.1550000000757,7473.488999999949,4240.164000000073,12948.54299999999,4065.839999999978,6979.251000000086,3954.2760000001426,369.645000000021,466.4880000000043,3894.0120000001475,4681.026000000098,1846.0050000000424,28157.159999999825,10786.394999999935,797.6220000000178,1227.4380000000451,1076.8139999999908,16921.502999999793,6179.735999999977,12848.949000000337,7724.549999999975,4111.7310000000125,2550.060000000004,5301.716999999989,3406.7580000000094,7790.6309999999785,7622.930999999965,23460.56699999999,6229.716000000622,2760.2459999999855,6369.393000000375,2653.436999999974,1867.9529999999936,4135.001999999951,1998.492000000014,1270.9499999999955,1392.888000000006,1266.837000000046,1091.6130000000123,529.0049999999934,3620.4899999999875,1689.1110000001995,2976.084000000051,8834.126999999944,2347.8299999999895,3585.191999999999,1134.6479999999901,1041.9600000000019,62.1269999999967,52.6499999999972,114.7200000000001,12638.738999999956,13980.266999999913,15119.561999999984,5401.5480000000025,9531.540000000361,12027.722999999984,3177.374999999989,10440.338999999964,6420.635999999983,1883.3759999999975,19702.15800000012,10964.6400000002,7445.621999999798,6257.970000000034,48.7889999999974,4391.196000000125,6475.443000000005,38.64600000000026,4014.356999999856,1068.1199999999853,15082.292999999694,8212.65299999996,23130.857999999927,51.851999999998256,21130.049999999144,23755.32300000082,33627.25799999917,8412.146999999977,44982.06300000015,202.85999999999788,
1561,627.549479873735,15.73494942528735,,,,,,,,0,208.86599999999294,132.6360000000013,98.17200000000803,0,185.8140000000023,61.59599999999793,82.79999999999824,42.12599999999695,38.25900000000377,80.17799999999892,5515.458000000037,4775.765999999937,6800.888999999979,4048.54800000011,8163.3720000000585,0,5744.00699999998,9145.637999999915,18042.37199999994,369.9990000000046,9961.797000000077,193.31400000000843,122.2980000000054,72.30600000000713,10879.895999999908,4885.535999999952,150.4800000000057,23340.243000000315,10638.896999999994,130.6799999999979,215.4239999999993,167.55599999999814,21810.257999999794,5079.557999999992,25980.068999999865,31539.98400000001,708.0149999999998,5565.537000000011,182.39700000000056,158.44200000000282,298.98899999999094,6672.861000000008,23408.889000000196,30698.090999999982,295.488000000002,22968.563999999853,270.08700000000044,120.04799999999977,0,0,242.76299999998812,181.33799999999604,114.51300000000245,110.59200000000594,179.08800000000383,9339.485999999955,18793.770000000077,4481.462999999987,16499.98499999995,120.85200000000036,115.66800000000237,0,0,91.85399999999743,97.9289999999948,85.99499999999543,21750.69599999998,10114.736999999846,22862.44799999977,5105.0370000000585,44465.66400000008,8402.199000000064,0,7277.396999999952,171.00000000000114,0,45305.727000000654,18526.176000000036,19976.958000000097,6537.9599999999855,140.2199999999972,5357.855999999982,5650.802999999963,0,2381.688000000052,249.0390000000087,25480.47600000036,284.5440000000051,32778.177000000214,119.97300000000385,33859.143000000084,33724.2209999999,33612.71700000013,160.5899999999929,43314.96600000045,95.87700000000532,
